time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
20.52,4.681025533,0,0.176368
20.525,4.635282973,0,0.174556
20.53,4.691581139,0,0.177123
20.535,4.656394665,0,0.176217
20.54,4.635282973,0,0.177425
20.545,4.617689976,0,0.175462
20.55,4.673988142,0,0.175915
20.555,4.642320364,0,0.177274
20.56,4.656394665,0,0.177425
20.565,4.65991336,0,0.178029
20.57,4.600096499,0,0.177123
20.575,4.656394665,0,0.177274
20.58,4.649357755,0,0.179237
20.585,4.635282973,0,0.177576
20.59,4.670469447,0,0.179237
20.595,4.603615194,0,0.177123
20.6,4.656394665,0,0.179237
20.605,4.656394665,0,0.176217
20.61,4.663432056,0,0.178935
20.615,4.65287645,0,0.177274
20.62,4.65991336,0,0.179992
20.625,4.603615194,0,0.177425
20.63,4.631764277,0,0.177878
20.635,4.65287645,0,0.178331
20.64,4.610652585,0,0.178784
20.645,4.670469447,0,0.178935
20.65,4.621208671,0,0.178633
20.655,4.610652585,0,0.178331
20.66,4.656394665,0,0.177576
20.665,4.670469447,0,0.178935
20.67,4.645839059,0,0.178331
20.675,4.684543748,0,0.177878
20.68,4.603615194,0,0.176972
20.685,4.635282973,0,0.176217
20.69,4.642320364,0,0.177425
20.695,4.649357755,0,0.177425
20.7,4.65991336,0,0.177274
20.705,4.65287645,0,0.178633
20.71,4.582503502,0,0.177425
20.715,4.649357755,0,0.180143
20.72,4.642320364,0,0.179388
20.725,4.631764277,0,0.182106
20.73,4.677506838,0,0.184522
20.735,4.621208671,0,0.180294
20.74,4.635282973,0,0.182861
20.745,4.624727367,0,0.181653
20.75,4.642320364,0,0.184371
20.755,4.656394665,0,0.183465
20.76,4.65991336,0,0.183616
20.765,4.60713389,0,0.182408
20.77,4.628245582,0,0.184673
20.775,4.666950751,0,0.181653
20.78,4.642320364,0,0.18271
20.785,4.673988142,0,0.180898
20.79,4.670469447,0,0.181351
20.795,4.575466111,0,0.178029
20.8,4.656394665,0,0.17969
20.805,4.642320364,0,0.177878
20.81,4.65287645,0,0.178633
20.815,4.65287645,0,0.179086
20.82,4.673988142,0,0.178331
20.825,4.642320364,0,0.177274
20.83,4.603615194,0,0.177123
20.835,4.673988142,0,0.176066
20.84,4.621208671,0,0.178633
20.845,4.645839059,0,0.177576
20.85,4.642320364,0,0.178935
20.855,4.631764277,0,0.178029
20.86,4.631764277,0,0.17818
20.865,4.628245582,0,0.178331
20.87,4.645839059,0,0.177576
20.875,4.649357755,0,0.17818
20.88,4.663432056,0,0.176217
20.885,4.596578284,0,0.176972
20.89,4.631764277,0,0.176066
20.895,4.65991336,0,0.177425
20.9,4.638801668,0,0.178633
20.905,4.638801668,0,0.176821
20.91,4.642320364,0,0.17818
20.915,4.593059588,0,0.176972
20.92,4.663432056,0,0.177274
20.925,4.649357755,0,0.177576
20.93,4.656394665,0,0.17516
20.935,4.681025533,0,0.177425
20.94,4.617689976,0,0.175915
20.945,4.628245582,0,0.175613
20.95,4.681025533,0,0.175764
20.955,4.617689976,0,0.173801
20.96,4.656394665,0,0.176066
20.965,4.635282973,0,0.173952
20.97,4.624727367,0,0.175462
20.975,4.614171281,0,0.175311
20.98,4.656394665,0,0.174405
20.985,4.65287645,0,0.178482
20.99,4.638801668,0,0.177123
20.995,4.666950751,0,0.177274
21,4.600096499,0,0.177727
21.005,4.656394665,0,0.177878
21.01,4.638801668,0,0.177425
21.015,4.631764277,0,0.177123
21.02,4.673988142,0,0.176972
21.025,4.593059588,0,0.175613
21.03,4.610652585,0,0.177576
21.035,4.681025533,0,0.175915
21.04,4.624727367,0,0.177274
21.045,4.681025533,0,0.175462
21.05,4.645839059,0,0.176972
21.055,4.624727367,0,0.176519
21.06,4.649357755,0,0.177425
21.065,4.642320364,0,0.177123
21.07,4.656394665,0,0.177425
21.075,4.65991336,0,0.176972
21.08,4.635282973,0,0.179992
21.085,4.575466111,0,0.178482
21.09,4.649357755,0,0.180294
21.095,4.631764277,0,0.177727
21.1,4.656394665,0,0.180143
21.105,4.649357755,0,0.177878
21.11,4.593059588,0,0.176519
21.115,4.649357755,0,0.177576
21.12,4.631764277,0,0.174254
21.125,4.666950751,0,0.175764
21.13,4.663432056,0,0.177123
21.135,4.663432056,0,0.175311
21.14,4.617689976,0,0.177274
21.145,4.621208671,0,0.175462
21.15,4.656394665,0,0.17667
21.155,4.610652585,0,0.176066
21.16,4.670469447,0,0.17667
21.165,4.645839059,0,0.176972
21.17,4.628245582,0,0.179841
21.175,4.65991336,0,0.179992
21.18,4.65287645,0,0.179992
21.185,4.65991336,0,0.180143
21.19,4.645839059,0,0.180143
21.195,4.621208671,0,0.179539
21.2,4.610652585,0,0.179841
21.205,4.656394665,0,0.17818
21.21,4.624727367,0,0.178633
21.215,4.684543748,0,0.178331
21.22,4.670469447,0,0.178482
21.225,4.624727367,0,0.177425
21.23,4.65991336,0,0.178482
21.235,4.65991336,0,0.180898
21.24,4.617689976,0,0.178633
21.245,4.684543748,0,0.180445
21.25,4.621208671,0,0.179539
21.255,4.617689976,0,0.177878
21.26,4.666950751,0,0.177274
21.265,4.610652585,0,0.176066
21.27,4.645839059,0,0.177425
21.275,4.663432056,0,0.175009
21.28,4.628245582,0,0.176519
21.285,4.638801668,0,0.176217
21.29,4.666950751,0,0.174858
21.295,4.645839059,0,0.179388
21.3,4.663432056,0,0.178784
21.305,4.656394665,0,0.179237
21.31,4.593059588,0,0.177727
21.315,4.65991336,0,0.179388
21.32,4.631764277,0,0.181351
21.325,4.638801668,0,0.179841
21.33,4.65991336,0,0.180294
21.335,4.635282973,0,0.180143
21.34,4.600096499,0,0.178482
21.345,4.656394665,0,0.178482
21.35,4.631764277,0,0.177425
21.355,4.649357755,0,0.177727
21.36,4.663432056,0,0.177425
21.365,4.586022197,0,0.17667
21.37,4.628245582,0,0.178331
21.375,4.642320364,0,0.176821
21.38,4.656394665,0,0.177727
21.385,4.642320364,0,0.175613
21.39,4.684543748,0,0.177878
21.395,4.60713389,0,0.175462
21.4,4.624727367,0,0.178029
21.405,4.677506838,0,0.176972
21.41,4.614171281,0,0.17516
21.415,4.677506838,0,0.177123
21.42,4.631764277,0,0.174556
21.425,4.586022197,0,0.176217
21.43,4.673988142,0,0.175915
21.435,4.614171281,0,0.175009
21.44,4.635282973,0,0.174254
21.445,4.670469447,0,0.174556
21.45,4.610652585,0,0.17365
21.455,4.600096499,0,0.174858
21.46,4.631764277,0,0.178633
21.465,4.65287645,0,0.179237
21.47,4.631764277,0,0.180898
21.475,4.684543748,0,0.180143
21.48,4.60713389,0,0.178784
21.485,4.631764277,0,0.181049
21.49,4.673988142,0,0.178935
21.495,4.642320364,0,0.178482
21.5,4.65287645,0,0.182257
21.505,4.65991336,0,0.181351
21.51,4.614171281,0,0.181049
21.515,4.603615194,0,0.181049
21.52,4.673988142,0,0.185428
21.525,4.60713389,0,0.179086
21.53,4.677506838,0,0.180747
21.535,4.638801668,0,0.180294
21.54,4.621208671,0,0.180596
21.545,4.631764277,0,0.181049
21.55,4.638801668,0,0.179992
21.555,4.656394665,0,0.181955
21.56,4.649357755,0,0.178784
21.565,4.628245582,0,0.178935
21.57,4.600096499,0,0.178935
21.575,4.656394665,0,0.179086
21.58,4.638801668,0,0.177123
21.585,4.65287645,0,0.177425
21.59,4.65287645,0,0.17667
21.595,4.656394665,0,0.180596
21.6,4.582503502,0,0.17667
21.605,4.656394665,0,0.181049
21.61,4.617689976,0,0.177274
21.615,4.642320364,0,0.17969
21.62,4.65991336,0,0.181502
21.625,4.610652585,0,0.1812
21.63,4.642320364,0,0.183465
21.635,4.635282973,0,0.179388
21.64,4.65991336,0,0.181049
21.645,4.677506838,0,0.179388
21.65,4.642320364,0,0.176972
21.655,4.610652585,0,0.17818
21.66,4.645839059,0,0.176368
21.665,4.645839059,0,0.175764
21.67,4.610652585,0,0.174707
21.675,4.684543748,0,0.174858
21.68,4.65991336,0,0.175915
21.685,4.610652585,0,0.173499
21.69,4.589540893,0,0.173197
21.695,4.656394665,0,0.173499
21.7,4.656394665,0,0.174405
21.705,4.638801668,0,0.171989
21.71,4.642320364,0,0.172291
21.715,4.65287645,0,0.174405
21.72,4.610652585,0,0.172442
21.725,4.663432056,0,0.172895
21.73,4.631764277,0,0.172442
21.735,4.656394665,0,0.17365
21.74,4.645839059,0,0.171687
21.745,4.60713389,0,0.171536
21.75,4.638801668,0,0.17365
21.755,4.65991336,0,0.172442
21.76,4.610652585,0,0.171989
21.765,4.631764277,0,0.170932
21.77,4.649357755,0,0.171385
21.775,4.617689976,0,0.172442
21.78,4.663432056,0,0.172744
21.785,4.628245582,0,0.169573
21.79,4.635282973,0,0.170177
21.795,4.673988142,0,0.170781
21.8,4.645839059,0,0.171234
21.805,4.593059588,0,0.171687
21.81,4.65287645,0,0.170479
21.815,4.656394665,0,0.173952
21.82,4.666950751,0,0.173348
21.825,4.645839059,0,0.171687
21.83,4.614171281,0,0.173197
21.835,4.65287645,0,0.174103
21.84,4.656394665,0,0.172593
21.845,4.624727367,0,0.172895
21.85,4.656394665,0,0.174707
21.855,4.638801668,0,0.172291
21.86,4.60713389,0,0.173952
21.865,4.65991336,0,0.173348
21.87,4.649357755,0,0.172895
21.875,4.645839059,0,0.173348
21.88,4.645839059,0,0.171385
21.885,4.631764277,0,0.171385
21.89,4.614171281,0,0.173046
21.895,4.649357755,0,0.170781
21.9,4.656394665,0,0.173801
21.905,4.65991336,0,0.171989
21.91,4.663432056,0,0.173197
21.915,4.631764277,0,0.171536
21.92,4.624727367,0,0.171838
21.925,4.631764277,0,0.170781
21.93,4.621208671,0,0.170479
21.935,4.649357755,0,0.172593
21.94,4.642320364,0,0.170479
21.945,4.617689976,0,0.171989
21.95,4.617689976,0,0.171234
21.955,4.681025533,0,0.172442
21.96,4.624727367,0,0.171083
21.965,4.666950751,0,0.171687
21.97,4.642320364,0,0.169875
21.975,4.631764277,0,0.170781
21.98,4.60713389,0,0.170328
21.985,4.663432056,0,0.170328
21.99,4.631764277,0,0.170932
21.995,4.681025533,0,0.171385
22,4.65991336,0,0.172895
22.005,4.60713389,0,0.17214
22.01,4.663432056,0,0.173197
22.015,4.65287645,0,0.174707
22.02,4.649357755,0,0.177727
22.025,4.65991336,0,0.175613
22.03,4.638801668,0,0.177727
22.035,4.600096499,0,0.177425
22.04,4.638801668,0,0.176519
22.045,4.649357755,0,0.17969
22.05,4.642320364,0,0.177274
22.055,4.681025533,0,0.17818
22.06,4.596578284,0,0.177727
22.065,4.60713389,0,0.175764
22.07,4.677506838,0,0.177274
22.075,4.614171281,0,0.176368
22.08,4.656394665,0,0.179237
22.085,4.656394665,0,0.178482
22.09,4.624727367,0,0.179237
22.095,4.635282973,0,0.179992
22.1,4.638801668,0,0.178784
22.105,4.624727367,0,0.17818
22.11,4.65287645,0,0.178935
22.115,4.645839059,0,0.178029
22.12,4.60713389,0,0.17818
22.125,4.614171281,0,0.176066
22.13,4.635282973,0,0.175009
22.135,4.642320364,0,0.176066
22.14,4.663432056,0,0.174858
22.145,4.656394665,0,0.17365
22.15,4.614171281,0,0.174556
22.155,4.642320364,0,0.172442
22.16,4.642320364,0,0.172895
22.165,4.649357755,0,0.174556
22.17,4.642320364,0,0.171687
22.175,4.670469447,0,0.174103
22.18,4.586022197,0,0.172895
22.185,4.642320364,0,0.173348
22.19,4.65287645,0,0.174103
22.195,4.617689976,0,0.172895
22.2,4.666950751,0,0.173046
22.205,4.645839059,0,0.172442
22.21,4.600096499,0,0.17516
22.215,4.65991336,0,0.174254
22.22,4.631764277,0,0.173197
22.225,4.663432056,0,0.176066
22.23,4.649357755,0,0.174103
22.235,4.600096499,0,0.174103
22.24,4.610652585,0,0.17667
22.245,4.65991336,0,0.177123
22.25,4.649357755,0,0.176519
22.255,4.645839059,0,0.176217
22.26,4.656394665,0,0.175462
22.265,4.631764277,0,0.176821
22.27,4.600096499,0,0.175009
22.275,4.656394665,0,0.174405
22.28,4.645839059,0,0.176972
22.285,4.65991336,0,0.174405
22.29,4.663432056,0,0.177727
22.295,4.60713389,0,0.176368
22.3,4.635282973,0,0.177123
22.305,4.65991336,0,0.177425
22.31,4.649357755,0,0.176972
22.315,4.638801668,0,0.17667
22.32,4.642320364,0,0.178482
22.325,4.628245582,0,0.177727
22.33,4.631764277,0,0.17969
22.335,4.642320364,0,0.176821
22.34,4.649357755,0,0.177425
22.345,4.65287645,0,0.176066
22.35,4.586022197,0,0.174707
22.355,4.621208671,0,0.175764
22.36,4.673988142,0,0.176217
22.365,4.631764277,0,0.177576
22.37,4.642320364,0,0.177123
22.375,4.677506838,0,0.177576
22.38,4.589540893,0,0.177425
22.385,4.631764277,0,0.178784
22.39,4.65287645,0,0.177274
22.395,4.631764277,0,0.177727
22.4,4.649357755,0,0.177123
22.405,4.645839059,0,0.177123
22.41,4.603615194,0,0.177123
22.415,4.638801668,0,0.176519
22.42,4.628245582,0,0.175462
22.425,4.649357755,0,0.175311
22.43,4.670469447,0,0.172291
22.435,4.614171281,0,0.173046
22.44,4.624727367,0,0.174556
22.445,4.656394665,0,0.171536
22.45,4.631764277,0,0.171687
22.455,4.642320364,0,0.17214
22.46,4.688062444,0,0.172291
22.465,4.603615194,0,0.170932
22.47,4.60713389,0,0.176066
22.475,4.65991336,0,0.177878
22.48,4.617689976,0,0.176519
22.485,4.645839059,0,0.177727
22.49,4.673988142,0,0.177878
22.495,4.603615194,0,0.177576
22.5,4.575466111,0,0.180294
22.505,4.65991336,0,0.179539
22.51,4.642320364,0,0.180445
22.515,4.631764277,0,0.17969
22.52,4.65287645,0,0.179841
22.525,4.60713389,0,0.17969
22.53,4.631764277,0,0.180294
22.535,4.631764277,0,0.180445
22.54,4.656394665,0,0.181955
22.545,4.645839059,0,0.180143
22.55,4.65287645,0,0.1812
22.555,4.635282973,0,0.179841
22.56,4.600096499,0,0.178633
22.565,4.684543748,0,0.17969
22.57,4.628245582,0,0.177425
22.575,4.666950751,0,0.177274
22.58,4.684543748,0,0.179539
22.585,4.582503502,0,0.177274
22.59,4.645839059,0,0.177425
22.595,4.631764277,0,0.175764
22.6,4.670469447,0,0.175462
22.605,4.631764277,0,0.17365
22.61,4.684543748,0,0.174858
22.615,4.582503502,0,0.173499
22.62,4.638801668,0,0.175613
22.625,4.649357755,0,0.174103
22.63,4.617689976,0,0.174707
22.635,4.663432056,0,0.173046
22.64,4.645839059,0,0.173197
22.645,4.624727367,0,0.174254
22.65,4.624727367,0,0.172895
22.655,4.656394665,0,0.176217
22.66,4.617689976,0,0.173348
22.665,4.663432056,0,0.174707
22.67,4.663432056,0,0.173046
22.675,4.621208671,0,0.175311
22.68,4.617689976,0,0.174254
22.685,4.663432056,0,0.174858
22.69,4.628245582,0,0.175613
22.695,4.670469447,0,0.174405
22.7,4.642320364,0,0.171989
22.705,4.60713389,0,0.173046
22.71,4.635282973,0,0.171083
22.715,4.656394665,0,0.174405
22.72,4.614171281,0,0.173952
22.725,4.645839059,0,0.175915
22.73,4.656394665,0,0.174405
22.735,4.596578284,0,0.174254
22.74,4.635282973,0,0.174405
22.745,4.645839059,0,0.171838
22.75,4.645839059,0,0.172593
22.755,4.65287645,0,0.172291
22.76,4.670469447,0,0.172744
22.765,4.589540893,0,0.171083
22.77,4.642320364,0,0.17365
22.775,4.631764277,0,0.174103
22.78,4.642320364,0,0.174556
22.785,4.645839059,0,0.173952
22.79,4.642320364,0,0.17365
22.795,4.610652585,0,0.171687
22.8,4.649357755,0,0.170781
22.805,4.673988142,0,0.172291
22.81,4.624727367,0,0.171687
22.815,4.673988142,0,0.172895
22.82,4.638801668,0,0.171385
22.825,4.603615194,0,0.171536
22.83,4.656394665,0,0.171989
22.835,4.631764277,0,0.169422
22.84,4.649357755,0,0.170932
22.845,4.670469447,0,0.170026
22.85,4.60713389,0,0.168818
22.855,4.60713389,0,0.169724
22.86,4.621208671,0,0.169724
22.865,4.642320364,0,0.170026
22.87,4.642320364,0,0.169875
22.875,4.649357755,0,0.168818
22.88,4.649357755,0,0.16912
22.885,4.596578284,0,0.168667
22.89,4.614171281,0,0.168969
22.895,4.65287645,0,0.16912
22.9,4.65287645,0,0.171234
22.905,4.649357755,0,0.169573
22.91,4.656394665,0,0.169573
22.915,4.596578284,0,0.170932
22.92,4.628245582,0,0.170026
22.925,4.642320364,0,0.171083
22.93,4.642320364,0,0.173801
22.935,4.656394665,0,0.170781
22.94,4.645839059,0,0.172895
22.945,4.610652585,0,0.172895
22.95,4.645839059,0,0.173801
22.955,4.65287645,0,0.172442
22.96,4.649357755,0,0.173046
22.965,4.656394665,0,0.171234
22.97,4.631764277,0,0.173348
22.975,4.621208671,0,0.175915
22.98,4.624727367,0,0.177878
22.985,4.621208671,0,0.177878
22.99,4.649357755,0,0.178633
22.995,4.649357755,0,0.179237
23,4.603615194,0,0.177425
23.005,4.610652585,0,0.17818
23.01,4.642320364,0,0.177274
23.015,4.60713389,0,0.176972
23.02,4.649357755,0,0.177123
23.025,4.666950751,0,0.176972
23.03,4.596578284,0,0.175915
23.035,4.60713389,0,0.177576
23.04,4.65991336,0,0.177123
23.045,4.624727367,0,0.175462
23.05,4.670469447,0,0.175462
23.055,4.681025533,0,0.175462
23.06,4.60713389,0,0.177123
23.065,4.624727367,0,0.17667
23.07,4.642320364,0,0.177123
23.075,4.628245582,0,0.173952
23.08,4.663432056,0,0.176066
23.085,4.656394665,0,0.17516
23.09,4.603615194,0,0.174254
23.095,4.624727367,0,0.176972
23.1,4.656394665,0,0.175009
23.105,4.628245582,0,0.175764
23.11,4.681025533,0,0.174858
23.115,4.649357755,0,0.175462
23.12,4.603615194,0,0.178633
23.125,4.638801668,0,0.176972
23.13,4.628245582,0,0.175613
23.135,4.624727367,0,0.175915
23.14,4.649357755,0,0.176066
23.145,4.642320364,0,0.176217
23.15,4.60713389,0,0.174556
23.155,4.624727367,0,0.175915
23.16,4.635282973,0,0.174707
23.165,4.621208671,0,0.174405
23.17,4.628245582,0,0.172442
23.175,4.670469447,0,0.173197
23.18,4.610652585,0,0.172895
23.185,4.589540893,0,0.170781
23.19,4.673988142,0,0.170781
23.195,4.610652585,0,0.169875
23.2,4.65287645,0,0.171083
23.205,4.65991336,0,0.170932
23.21,4.624727367,0,0.170026
23.215,4.617689976,0,0.171083
23.22,4.610652585,0,0.169724
23.225,4.65991336,0,0.171234
23.23,4.638801668,0,0.171234
23.235,4.635282973,0,0.171385
23.24,4.688062444,0,0.17214
23.245,4.610652585,0,0.171234
23.25,4.624727367,0,0.171687
23.255,4.677506838,0,0.171838
23.26,4.614171281,0,0.170328
23.265,4.663432056,0,0.171536
23.27,4.642320364,0,0.170026
23.275,4.645839059,0,0.170479
23.28,4.589540893,0,0.168667
23.285,4.677506838,0,0.169573
23.29,4.628245582,0,0.169724
23.295,4.65991336,0,0.168818
23.3,4.673988142,0,0.16912
23.305,4.617689976,0,0.168214
23.31,4.621208671,0,0.170026
23.315,4.663432056,0,0.17214
23.32,4.666950751,0,0.172593
23.325,4.645839059,0,0.170177
23.33,4.688062444,0,0.171234
23.335,4.638801668,0,0.171234
23.34,4.635282973,0,0.173952
23.345,4.688062444,0,0.174707
23.35,4.649357755,0,0.173348
23.355,4.684543748,0,0.173499
23.36,4.691581139,0,0.174103
23.365,4.673988142,0,0.175311
23.37,4.635282973,0,0.173499
23.375,4.65991336,0,0.17365
23.38,4.670469447,0,0.174103
23.385,4.642320364,0,0.173046
23.39,4.691581139,0,0.173499
23.395,4.656394665,0,0.172291
23.4,4.65991336,0,0.174707
23.405,4.681025533,0,0.17667
23.41,4.684543748,0,0.174556
23.415,4.681025533,0,0.175764
23.42,4.684543748,0,0.172593
23.425,4.681025533,0,0.175462
23.43,4.65287645,0,0.175613
23.435,4.719730222,0,0.174707
23.44,4.677506838,0,0.174103
23.445,4.695099835,0,0.17516
23.45,4.709174616,0,0.174405
23.455,4.670469447,0,0.173801
23.46,4.645839059,0,0.172744
23.465,4.716211527,0,0.174556
23.47,4.677506838,0,0.175311
23.475,4.719730222,0,0.174405
23.48,4.726767613,0,0.17516
23.485,4.691581139,0,0.175009
23.49,4.673988142,0,0.175462
23.495,4.705655921,0,0.176217
23.5,4.723248918,0,0.176066
23.505,4.69861853,0,0.175462
23.51,4.733805004,0,0.176519
23.515,4.7373237,0,0.17516
23.52,4.670469447,0,0.174858
23.525,4.730286309,0,0.175613
23.53,4.702137225,0,0.17516
23.535,4.719730222,0,0.177576
23.54,4.751398001,0,0.174858
23.545,4.719730222,0,0.17516
23.55,4.709174616,0,0.177727
23.555,4.7373237,0,0.176066
23.56,4.723248918,0,0.176519
23.565,4.7373237,0,0.180445
23.57,4.740841914,0,0.17667
23.575,4.74436061,0,0.178935
23.58,4.691581139,0,0.176972
23.585,4.761954087,0,0.177274
23.59,4.733805004,0,0.17667
23.595,4.726767613,0,0.175311
23.6,4.776028389,0,0.176972
23.605,4.733805004,0,0.174858
23.61,4.716211527,0,0.175915
23.615,4.7373237,0,0.176217
23.62,4.740841914,0,0.176066
23.625,4.754916696,0,0.176368
23.63,4.74436061,0,0.175462
23.635,4.758435392,0,0.175764
23.64,4.751398001,0,0.177576
23.645,4.7373237,0,0.178633
23.65,4.772509693,0,0.177727
23.655,4.765472783,0,0.180596
23.66,4.754916696,0,0.176972
23.665,4.79010317,0,0.178482
23.67,4.747879305,0,0.179237
23.675,4.726767613,0,0.177576
23.68,4.761954087,0,0.177576
23.685,4.768990998,0,0.177425
23.69,4.772509693,0,0.176972
23.695,4.761954087,0,0.176368
23.7,4.772509693,0,0.176972
23.705,4.705655921,0,0.177576
23.71,4.811214863,0,0.177878
23.715,4.74436061,0,0.179086
23.72,4.776028389,0,0.178331
23.725,4.797140081,0,0.17818
23.73,4.776028389,0,0.179237
23.735,4.758435392,0,0.179539
23.74,4.783065779,0,0.178633
23.745,4.786584475,0,0.179539
23.75,4.783065779,0,0.178029
23.755,4.811214863,0,0.183314
23.76,4.793621866,0,0.183163
23.765,4.740841914,0,0.18271
23.77,4.797140081,0,0.184673
23.775,4.818252254,0,0.185126
23.78,4.758435392,0,0.183767
23.785,4.83584525,0,0.185579
23.79,4.79010317,0,0.184975
23.795,4.751398001,0,0.183465
23.8,4.832326555,0,0.184673
23.805,4.761954087,0,0.182106
23.81,4.825289164,0,0.184975
23.815,4.807696167,0,0.18271
23.82,4.786584475,0,0.182861
23.825,4.804177472,0,0.183314
23.83,4.807696167,0,0.181049
23.835,4.814733558,0,0.181955
23.84,4.846401337,0,0.1812
23.845,4.818252254,0,0.179539
23.85,4.832326555,0,0.181351
23.855,4.772509693,0,0.180445
23.86,4.842882641,0,0.179237
23.865,4.842882641,0,0.179841
23.87,4.807696167,0,0.178482
23.875,4.878069115,0,0.180143
23.88,4.856956943,0,0.180143
23.885,4.786584475,0,0.178935
23.89,4.878069115,0,0.180747
23.895,4.849920032,0,0.179086
23.9,4.839363946,0,0.180445
23.905,4.871031724,0,0.1812
23.91,4.83584525,0,0.179992
23.915,4.825289164,0,0.181653
23.92,4.856956943,0,0.180596
23.925,4.849920032,0,0.180747
23.93,4.860475638,0,0.182861
23.935,4.860475638,0,0.184522
23.94,4.867513029,0,0.187089
23.945,4.818252254,0,0.186636
23.95,4.832326555,0,0.18573
23.955,4.885106026,0,0.186485
23.96,4.846401337,0,0.18573
23.965,4.867513029,0,0.184522
23.97,4.892143417,0,0.183918
23.975,4.849920032,0,0.185579
23.98,4.856956943,0,0.184522
23.985,4.916773804,0,0.184673
23.99,4.867513029,0,0.183767
23.995,4.87455042,0,0.185277
24,4.916773804,0,0.184673
24.005,4.846401337,0,0.184824
24.01,4.853438247,0,0.184824
24.015,4.934367282,0,0.186485
24.02,4.860475638,0,0.18422
24.025,4.88158733,0,0.18422
24.03,4.955478974,0,0.184824
24.035,4.87455042,0,0.183465
24.04,4.871031724,0,0.183767
24.045,4.937885497,0,0.184069
24.05,4.88158733,0,0.184371
24.055,4.895662112,0,0.183163
24.06,4.937885497,0,0.18271
24.065,4.913255109,0,0.183767
24.07,4.867513029,0,0.185881
24.075,4.888624721,0,0.184069
24.08,4.937885497,0,0.185579
24.085,4.909736413,0,0.185428
24.09,4.9202925,0,0.184522
24.095,4.948441583,0,0.188146
24.1,4.87455042,0,0.187391
24.105,4.909736413,0,0.186183
24.11,4.923811195,0,0.187542
24.115,4.909736413,0,0.187844
24.12,4.962516365,0,0.188599
24.125,4.927329891,0,0.187089
24.13,4.871031724,0,0.186938
24.135,4.973071971,0,0.18724
24.14,4.916773804,0,0.184975
24.145,4.96603458,0,0.187693
24.15,4.958997669,0,0.186485
24.155,4.9202925,0,0.186485
24.16,4.934367282,0,0.186636
24.165,4.958997669,0,0.185428
24.17,4.958997669,0,0.186183
24.175,4.955478974,0,0.185881
24.18,4.983628057,0,0.185277
24.185,4.937885497,0,0.187089
24.19,4.909736413,0,0.185881
24.195,4.987146753,0,0.186938
24.2,4.987146753,0,0.188599
24.205,5.001221054,0,0.18875
24.21,4.96603458,0,0.18875
24.215,4.962516365,0,0.190864
24.22,4.962516365,0,0.191166
24.225,4.944922888,0,0.189958
24.23,4.997702358,0,0.190562
24.235,4.980109362,0,0.189958
24.24,4.944922888,0,0.188599
24.245,4.980109362,0,0.188297
24.25,4.990665448,0,0.191317
24.255,4.96603458,0,0.19026
24.26,4.962516365,0,0.189354
24.265,4.980109362,0,0.189203
24.27,5.001221054,0,0.191166
24.275,5.008258445,0,0.191468
24.28,5.008258445,0,0.189656
24.285,4.976590666,0,0.193733
24.29,4.955478974,0,0.194035
24.295,4.990665448,0,0.193884
24.3,5.008258445,0,0.193582
24.305,5.004739749,0,0.193884
24.31,5.015295836,0,0.195092
24.315,4.997702358,0,0.192072
24.32,4.980109362,0,0.193431
24.325,4.980109362,0,0.191619
24.33,5.039926223,0,0.194337
24.335,5.001221054,0,0.192525
24.34,5.008258445,0,0.194186
24.345,5.036407528,0,0.193582
24.35,4.955478974,0,0.192827
24.355,5.05751922,0,0.193129
24.36,5.039926223,0,0.191921
24.365,5.032888832,0,0.192978
24.37,5.071594002,0,0.191015
24.375,5.039926223,0,0.19026
24.38,5.001221054,0,0.191166
24.385,5.039926223,0,0.190109
24.39,5.046963614,0,0.189505
24.395,5.068075307,0,0.191317
24.4,5.085668303,0,0.189958
24.405,5.029370137,0,0.189203
24.41,5.01177714,0,0.190562
24.415,5.064556611,0,0.189958
24.42,5.050481829,0,0.192223
24.425,5.078630912,0,0.193733
24.43,5.082149608,0,0.195243
24.435,5.061037916,0,0.192827
24.44,5.022332746,0,0.19328
24.445,5.089186999,0,0.194639
24.45,5.071594002,0,0.194639
24.455,5.09622439,0,0.195092
24.46,5.085668303,0,0.194639
24.465,5.124373473,0,0.193431
24.47,5.089186999,0,0.194186
24.475,5.036407528,0,0.195092
24.48,5.099743085,0,0.192978
24.485,5.09622439,0,0.194941
24.49,5.099743085,0,0.195545
24.495,5.061037916,0,0.192827
24.5,5.124373473,0,0.195696
24.505,5.106779996,0,0.193431
24.51,5.071594002,0,0.19479
24.515,5.113817386,0,0.195847
24.52,5.113817386,0,0.195847
24.525,5.117336082,0,0.195998
24.53,5.149003861,0,0.194941
24.535,5.127892168,0,0.197961
24.54,5.05751922,0,0.195998
24.545,5.138447774,0,0.196753
24.55,5.110298691,0,0.196149
24.555,5.134929079,0,0.197961
24.56,5.149003861,0,0.196753
24.565,5.106779996,0,0.196602
24.57,5.089186999,0,0.195394
24.575,5.156041251,0,0.196904
24.58,5.163078162,0,0.196904
24.585,5.110298691,0,0.195545
24.59,5.180671639,0,0.195847
24.595,5.166596857,0,0.197659
24.6,5.071594002,0,0.195696
24.605,5.18770903,0,0.197659
24.61,5.166596857,0,0.197659
24.615,5.156041251,0,0.199471
